1,4,9,1,8,10
2,4,3,2,9,4
3,4,5,10,7,6
4,4,20,18,11,19
5,4,14,19,12,13
6,4,15,16,17,20
7,4,3,22,13,21
8,4,24,19,23,9
9,4,25,15,24,5
10,4,8,26,18,27
11,4,7,27,17,28
12,4,25,6,28,16
13,4,24,10,27,20
14,4,22,4,24,14
15,4,23,11,26,1
16,4,21,12,23,2
