1,2.076558e+00,1.717894e+00,0,2.000000e-01
2,2.148393e+00,1.613319e+00,0,2.000000e-01
3,2.072763e+00,1.441427e+00,0,2.000000e-01
4,1.983400e+00,1.504039e+00,0,2.000000e-01
5,1.941096e+00,1.539555e+00,0,2.000000e-01
6,1.856977e+00,1.617230e+00,0,2.000000e-01
7,1.886610e+00,1.694799e+00,0,2.000000e-01
8,1.931087e+00,1.731752e+00,0,2.000000e-01
9,1.970278e+00,1.756060e+00,0,2.000000e-01
10,5.042732e-01,7.865171e-01,0,2.000000e-01
11,4.884298e-01,7.030978e-01,0,2.000000e-01
12,4.496992e-01,6.509741e-01,0,2.000000e-01
13,4.129793e-01,6.764830e-01,0,2.000000e-01
14,3.951207e-01,7.246286e-01,0,2.000000e-01
15,4.456608e-01,8.555743e-01,0,2.000000e-01
16,1.693860e+00,1.009865e+00,0,2.000000e-01
17,1.638576e+00,9.562462e-01,0,2.000000e-01
18,1.593266e+00,9.655165e-01,0,2.000000e-01
19,1.589469e+00,9.683575e-01,0,2.000000e-01
20,1.590528e+00,9.691411e-01,0,2.000000e-01
21,1.596759e+00,9.739222e-01,0,2.000000e-01
22,1.602905e+00,9.788114e-01,0,2.000000e-01
23,1.608965e+00,9.838070e-01,0,2.000000e-01
24,1.614938e+00,9.889077e-01,0,2.000000e-01
25,1.620820e+00,9.941119e-01,0,2.000000e-01
26,1.626610e+00,9.994179e-01,0,2.000000e-01
27,1.632307e+00,1.004824e+00,0,2.000000e-01
28,1.637909e+00,1.010329e+00,0,2.000000e-01
29,1.643414e+00,1.015931e+00,0,2.000000e-01
30,1.648820e+00,1.021628e+00,0,2.000000e-01
31,1.654126e+00,1.027418e+00,0,2.000000e-01
32,1.659330e+00,1.033300e+00,0,2.000000e-01
33,1.660362e+00,1.034509e+00,0,2.000000e-01
34,1.786954e+00,2.021605e+00,0,2.000000e-01
35,1.699781e+00,1.992174e+00,0,2.000000e-01
36,1.676245e+00,2.011911e+00,0,2.000000e-01
37,1.703476e+00,2.069863e+00,0,2.000000e-01
38,1.769324e+00,2.095142e+00,0,2.000000e-01
39,1.006106e+00,1.854468e+00,0,2.000000e-01
40,9.300721e-01,1.797369e+00,0,2.000000e-01
41,8.659511e-01,1.894067e+00,0,2.000000e-01
42,8.684999e-01,1.909928e+00,0,2.000000e-01
43,9.188835e-01,1.950365e+00,0,2.000000e-01
44,9.738885e-01,1.976054e+00,0,2.000000e-01
45,9.924389e-01,1.978636e+00,0,2.000000e-01
46,2.319711e+00,2.161985e+00,0,2.000000e-01
47,2.311966e+00,2.160369e+00,0,2.000000e-01
48,2.229339e+00,2.207271e+00,0,2.000000e-01
49,2.234343e+00,2.320514e+00,0,2.000000e-01
50,2.254581e+00,2.328527e+00,0,2.000000e-01
51,2.319711e+00,2.328527e+00,0,2.000000e-01
52,1.348295e+00,7.812105e-01,0,2.000000e-01
53,1.359379e+00,6.876332e-01,0,2.000000e-01
54,1.332206e+00,6.474612e-01,0,2.000000e-01
55,1.285431e+00,6.406853e-01,0,2.000000e-01
56,1.252747e+00,6.714611e-01,0,2.000000e-01
57,1.303107e+00,7.858142e-01,0,2.000000e-01
58,2.319711e+00,1.201060e+00,0,2.000000e-01
59,2.319711e+00,1.114194e+00,0,2.000000e-01
60,2.258284e+00,1.119779e+00,0,2.000000e-01
61,2.252577e+00,1.129893e+00,0,2.000000e-01
62,2.279308e+00,1.272371e+00,0,2.000000e-01
63,2.319711e+00,1.287040e+00,0,2.000000e-01
64,1.285431e+00,6.406853e-01,0,2.000000e-01
65,1.300136e+00,5.703850e-01,0,2.000000e-01
66,1.264536e+00,5.425451e-01,0,2.000000e-01
67,1.194508e+00,5.340141e-01,0,2.000000e-01
