1,4,11,7,18,19
2,4,13,19,16,20
3,4,10,1,9,5
4,4,3,2,10,4
5,4,5,6,11,12
6,4,4,12,13,14
7,4,17,18,8,1
8,4,15,16,17,2
9,4,9,8,7,6
10,4,14,20,15,3
11,4,12,19,17,10
